packet_size,,,tcp_seq,tcp_size,tcp_ack,nvme_packet_type,nvme_packet_pdo,nvme_packet_plen,nvme_cid,nvme_opc,remain_data
116,0.00016208300007747312,1,2592874838,48,3989245443,5,0,24,20561,-1,1
116,0.0,1,2592874838,48,3989245443,5,0,24,45152,-1,-1
10980,0.0014310639999166597,0,3989245443,10912,2592874838,4,72,12360,45151,1,-1
4236,8.768800000780175e-05,0,3989256355,4168,2592874838,4,72,4168,16473,1,-1
4236,1.0700000530050602e-07,0,3989260523,4168,2592874838,4,72,4168,24664,1,-1
4236,9.600000794307562e-08,0,3989264691,4168,2592874838,4,72,4168,24663,1,-1
4236,4.742600003737607e-05,0,3989268859,4168,2592874838,4,72,4168,24662,1,-1
164,0.00022945099999560625,1,2592874886,96,3989273027,5,0,24,45151,-1,1
164,0.0,1,2592874886,96,3989273027,5,0,24,16473,-1,1
164,0.0,1,2592874886,96,3989273027,5,0,24,24664,-1,1
164,0.0,1,2592874886,96,3989273027,5,0,24,24663,-1,-1
92,3.152499994030222e-05,1,2592874982,24,3989273027,5,0,24,24662,-1,-1
8332,0.0014172250000683562,0,3989273027,8264,2592874886,4,72,8264,20565,1,-1
92,0.0001572339999711403,1,2592875006,24,3989281291,5,0,24,20565,-1,-1
140,1.3450525459999199,0,2053497851,72,122379225,4,0,72,36891,0,-1
92,0.006524148000039531,1,122379225,24,2053497923,5,0,24,36891,-1,-1
140,1.425854430999948,0,2053497923,72,122379249,4,0,72,40988,0,-1
92,0.006214087999978801,1,122379249,24,2053497995,5,0,24,40988,-1,-1
140,0.9134927620000326,0,1405863223,72,702795693,4,0,72,41027,2,-1
1316,2.4738999968576536e-05,1,702798589,1248,1405863295,7,24,4120,41027,-1,1
1316,0.0,1,702798589,1248,1405863295,5,0,24,41027,-1,-1
140,0.40004478599996673,0,3989281291,72,2592875030,4,0,72,16474,2,-1
140,3.1299998681788566e-07,0,3989281363,72,2592875030,4,0,72,16468,2,-1
140,9.799998679227429e-08,0,3989281435,72,2592875030,4,0,72,28755,2,-1
140,9.799998679227429e-08,0,3989281507,72,2592875030,4,0,72,28754,2,-1
1316,2.1626999910040468e-05,1,2592877926,1248,3989281579,7,24,4120,16474,-1,1
1316,0.0,1,2592877926,1248,3989281579,5,0,24,16474,-1,-1
1516,2.556599997660669e-05,1,2592890758,1448,3989281579,7,24,12312,16468,-1,1
1516,0.0,1,2592890758,1448,3989281579,5,0,24,16468,-1,-1
1516,3.6147000059827405e-05,1,2592895102,1448,3989281579,7,24,4120,28754,-1,1
1516,0.0,1,2592895102,1448,3989281579,5,0,24,28754,-1,-1
420,1.333500006239774e-05,1,2592899446,352,3989281579,7,24,4120,28755,-1,1
420,0.0,1,2592899446,352,3989281579,5,0,24,28755,-1,-1
140,0.8151384310000367,0,1405863295,72,702799837,4,0,72,49220,1,-1
92,0.00011969000001954555,1,702799837,24,1405863367,9,0,24,-1,-1,-1
13460,0.0001122549999763578,0,1405940111,13392,702799861,6,24,90136,-1,-1,-1
92,0.00597651499992935,1,702799861,24,1405953503,5,0,24,49220,-1,-1
140,0.0019071680000024571,0,1405953503,72,702799885,4,0,72,49221,1,-1
92,0.00010424900006000826,1,702799885,24,1405953575,9,0,24,-1,-1,-1
7500,9.2909000045438e-05,0,1405991223,7432,702799909,6,24,45080,-1,-1,-1
92,0.00016463099996144592,1,702799909,24,1405998655,5,0,24,49221,-1,-1
140,0.0017785129999765559,0,1405998655,72,702799933,4,0,72,53318,0,-1
92,0.0010684760000003735,1,702799933,24,1405998727,5,0,24,53318,-1,-1
4236,0.0016340510001100483,0,1405998727,4168,702799957,4,72,4168,53318,1,-1
92,0.0018530739999960133,1,702799957,24,1406002895,5,0,24,53318,-1,-1
140,0.014839279999932842,0,1406002895,72,702799981,4,0,72,57415,0,-1
92,0.00018320000003768655,1,702799981,24,1406002967,5,0,24,57415,-1,-1
5436,3.6799997360503767e-07,0,1406005863,5368,702800005,4,72,8264,41037,1,-1
16524,9.300003966927761e-08,0,1406011231,16456,702800005,4,72,16456,41036,1,-1
4236,0.00011107299997092923,0,1406027687,4168,702800005,4,72,4168,41035,1,-1
4236,1.0300004760210868e-07,0,1406031855,4168,702800005,4,72,4168,49226,1,-1
4236,1.1099996299890336e-07,0,1406036023,4168,702800005,4,72,4168,41033,1,-1
4236,4.5392000060928694e-05,0,1406040191,4168,702800005,4,72,4168,41032,1,-1
188,0.0002395289999412853,1,702800005,120,1406044359,5,0,24,41037,-1,1
188,0.0,1,702800005,120,1406044359,5,0,24,41036,-1,1
188,0.0,1,702800005,120,1406044359,5,0,24,41035,-1,1
188,0.0,1,702800005,120,1406044359,5,0,24,49226,-1,1
188,0.0,1,702800005,120,1406044359,5,0,24,41033,-1,-1
92,2.8656000040427898e-05,1,702800125,24,1406044359,5,0,24,41032,-1,-1
140,0.6317791879999959,0,3989281579,72,2592899798,4,0,72,12379,2,-1
1316,2.734599991072173e-05,1,2592902694,1248,3989281651,7,24,4120,12379,-1,1
1316,0.0,1,2592902694,1248,3989281651,5,0,24,12379,-1,-1
140,1.1800000265793642e-07,0,3989281651,72,2592903942,4,0,72,12380,1,-1
92,0.00011374500002148125,1,2592903942,24,3989281723,9,0,24,-1,-1,-1
300,2.940000740636606e-07,0,3989301995,232,2592903966,6,24,20504,-1,-1,-1
92,0.00014776599994092976,1,2592903966,24,3989302227,5,0,24,12380,-1,-1
140,0.06471088499995403,0,3989302227,72,2592903990,4,0,72,8285,2,-1
1316,2.6767000008476316e-05,1,2592906886,1248,3989302299,7,24,4120,8285,-1,1
1316,0.0,1,2592906886,1248,3989302299,5,0,24,8285,-1,-1
140,0.5902038540000376,0,1137427530,72,2672063375,4,0,72,53356,2,-1
1276,1.4816999964750721e-05,1,2672090887,1208,1137427602,7,24,28696,53356,-1,1
1276,0.0,1,2672090887,1208,1137427602,5,0,24,53356,-1,-1
140,1.3204547210000328,0,3989302299,72,2592908134,4,0,72,24657,1,-1
4236,4.23999949816789e-07,0,3989302371,4168,2592908134,4,72,4168,53342,1,-1
92,0.00014824300001237134,1,2592908134,24,3989306539,9,0,24,-1,-1,-1
12300,1.7399997886968777e-07,0,3989355771,12232,2592908158,6,24,61464,-1,-1,-1
116,0.0009435929999881409,1,2592908158,48,3989368003,5,0,24,24657,-1,1
116,0.0,1,2592908158,48,3989368003,5,0,24,53342,-1,-1
140,0.002499060999980429,0,3989368003,72,2592908206,4,0,72,32850,1,-1
92,0.00010809599996264296,1,2592908206,24,3989368075,9,0,24,-1,-1,-1
4852,2.8299996301939245e-07,0,3989404275,4784,2592908230,6,24,40984,-1,-1,-1
92,0.00015403500003685622,1,2592908230,24,3989409059,5,0,24,32850,-1,-1
140,0.001701217999993787,0,3989409059,72,2592908254,4,0,72,49235,0,-1
92,0.0009804039999607994,1,2592908254,24,3989409131,5,0,24,49235,-1,-1
4236,0.0016602179999836153,0,3989409131,4168,2592908278,4,72,4168,32851,1,-1
92,0.001964807000035762,1,2592908278,24,3989413299,5,0,24,32851,-1,-1
140,0.09620244500001718,0,3989413299,72,2592908302,4,0,72,53332,0,-1
92,0.0063259569999445375,1,2592908302,24,3989413371,5,0,24,53332,-1,-1
5436,2.489999815225019e-07,0,3989416267,5368,2592908326,4,72,8264,16475,1,-1
4236,1.1200006611034041e-07,0,3989421635,4168,2592908326,4,72,4168,20570,1,-1
4236,0.00010422499997275736,0,3989425803,4168,2592908326,4,72,4168,20569,1,-1
4236,8.699998943484388e-08,0,3989429971,4168,2592908326,4,72,4168,28760,1,-1
4236,8.300003173644654e-08,0,3989434139,4168,2592908326,4,72,4168,28759,1,-1
4236,6.833099996583769e-05,0,3989438307,4168,2592908326,4,72,4168,28758,1,-1
8332,1.6499996036145603e-07,0,3989442475,8264,2592908326,4,72,8264,24661,1,-1
212,0.00022116100001312589,1,2592908326,144,3989450739,5,0,24,16475,-1,1
212,0.0,1,2592908326,144,3989450739,5,0,24,20570,-1,1
212,0.0,1,2592908326,144,3989450739,5,0,24,20569,-1,1
212,0.0,1,2592908326,144,3989450739,5,0,24,28760,-1,1
212,0.0,1,2592908326,144,3989450739,5,0,24,28759,-1,1
212,0.0,1,2592908326,144,3989450739,5,0,24,28758,-1,-1
92,2.5558000061209896e-05,1,2592908470,24,3989450739,5,0,24,24661,-1,-1
140,0.653214420999916,0,3989450739,72,2592908494,4,0,72,16476,2,-1
1316,2.7146999968863383e-05,1,2592911390,1248,3989450811,7,24,4120,16476,-1,1
1316,0.0,1,2592911390,1248,3989450811,5,0,24,16476,-1,-1
140,0.20237381799995546,0,1137427602,72,2672092095,4,0,72,97,2,-1
140,3.380000634933822e-07,0,1137427674,72,2672092095,4,0,72,45168,2,-1
140,1.2999998943996616e-07,0,1137427746,72,2672092095,4,0,72,53358,2,-1
140,1.1500003438413842e-07,0,1137427818,72,2672092095,4,0,72,57453,2,-1
1516,4.889699994237162e-05,1,2672094991,1448,1137427890,7,24,4120,97,-1,1
1516,0.0,1,2672094991,1448,1137427890,5,0,24,97,-1,-1
140,1.0700000530050602e-07,0,1137427890,72,2672102231,4,0,72,98,2,-1
1516,4.394299992327433e-05,1,2672108023,1448,1137427890,7,24,12312,45168,-1,1
1516,0.0,1,2672108023,1448,1137427890,5,0,24,45168,-1,-1
1516,4.439100007402885e-05,1,2672112367,1448,1137427890,7,24,4120,53358,-1,1
1516,0.0,1,2672112367,1448,1137427890,5,0,24,53358,-1,-1
220,1.2245999982951616e-05,1,2672116711,152,1137427890,7,24,4120,57453,-1,1
220,0.0,1,2672116711,152,1137427890,5,0,24,57453,-1,-1
1316,1.496599998063175e-05,1,2672119759,1248,1137427962,7,24,4120,98,-1,1
1316,0.0,1,2672119759,1248,1137427962,5,0,24,98,-1,-1
140,0.19994037499998285,0,3989450811,72,2592912638,4,0,72,12381,2,-1
572,3.3231999964300485e-05,1,2592928566,504,3989450883,7,24,16408,12381,-1,1
572,0.0,1,2592928566,504,3989450883,5,0,24,12381,-1,-1
140,0.8153712170000063,0,3989450883,72,2592929070,4,0,72,49247,2,-1
1516,1.209200001994759e-05,1,2592952238,1448,3989450955,7,24,24600,49247,-1,-1
76,1.224100003582862e-05,1,2592953686,8,3989450955,5,0,24,49247,-1,-1
140,0.297099989000003,0,2053497995,72,122379273,4,0,72,61470,2,-1
140,3.119999973932863e-07,0,2053498067,72,122379273,4,0,72,61469,2,-1
1516,3.380999999080814e-05,1,122390857,1448,2053498139,7,24,12312,61469,-1,1
1516,0.0,1,122390857,1448,2053498139,5,0,24,61469,-1,-1
580,1.1128000096505275e-05,1,122419817,512,2053498139,7,24,28696,61470,-1,1
580,0.0,1,122419817,512,2053498139,5,0,24,61470,-1,-1
140,0.1937905160000355,0,2053498139,72,122420329,4,0,72,61471,2,-1
324,1.0975000009239011e-05,1,122440601,256,2053498211,7,24,20504,61471,-1,1
324,0.0,1,122440601,256,2053498211,5,0,24,61471,-1,-1
4236,0.19742295000003196,0,1137427962,4168,2672121007,4,72,4168,61539,1,-1
92,0.006229114999996455,1,2672121007,24,1137432130,5,0,24,61539,-1,-1
5436,2.759999233603594e-07,0,3989453851,5368,2592953694,4,72,8264,49248,1,-1
92,0.00014875599993047217,1,2592953694,24,3989459219,5,0,24,49248,-1,-1
140,1.0490498120000211,0,3989459219,72,2592953718,4,0,72,36947,1,-1
4236,2.9900002118665725e-07,0,3989459291,4168,2592953718,4,72,4168,36946,1,-1
140,1.0099995506607229e-07,0,3989463459,72,2592953718,4,0,72,28753,1,-1
116,0.00022708500000589993,1,2592953718,48,3989463531,9,0,24,-1,-1,1
116,0.0,1,2592953718,48,3989463531,9,0,24,-1,-1,-1
92,7.678299994040572e-05,1,2592953766,24,3989560547,5,0,24,36946,-1,-1
2964,0.0001662690000330258,0,3989596747,2896,2592953790,6,24,135192,-1,-1,-1
7572,7.376000007752737e-05,0,3989619915,7504,2592953790,6,24,28696,-1,-1,-1
116,0.00022094899998137407,1,2592953790,48,3989627419,5,0,24,36947,-1,1
116,0.0,1,2592953790,48,3989627419,5,0,24,28753,-1,-1
140,0.0018127970000705318,0,3989627419,72,2592953838,4,0,72,20564,1,-1
92,0.0001311149999310146,1,2592953838,24,3989627491,9,0,24,-1,-1,-1
8452,7.480499994017009e-05,0,3989672379,8384,2592953862,6,24,53272,-1,-1,-1
92,0.00017981899998176232,1,2592953862,24,3989680763,5,0,24,20564,-1,-1
140,0.0015181750000010652,0,3989680763,72,2592953886,4,0,72,57429,0,-1
92,0.0008607720000100016,1,2592953886,24,3989680835,5,0,24,57429,-1,-1
4236,0.0016244370000322306,0,3989680835,4168,2592953910,4,72,4168,28757,1,-1
92,0.0018970620000118288,1,2592953910,24,3989685003,5,0,24,28757,-1,-1
140,0.01967044299999543,0,3989685003,72,2592953934,4,0,72,61526,0,-1
92,0.00019082500000422442,1,2592953934,24,3989685075,5,0,24,61526,-1,-1
5436,0.0003325260000792696,0,3989687971,5368,2592953958,4,72,8264,20572,1,-1
8332,2.699999868127634e-07,0,3989693339,8264,2592953958,4,72,8264,20571,1,-1
116,0.0003672420000384591,1,2592953958,48,3989714635,5,0,24,20572,-1,1
116,0.0,1,2592953958,48,3989714635,5,0,24,20571,-1,-1
3492,0.0004038759999502872,0,3989714635,3424,2592953958,4,72,16456,24666,1,-1
4236,3.5599998682300793e-07,0,3989718059,4168,2592953958,4,72,4168,24665,1,-1
4236,1.580000343892607e-07,0,3989722227,4168,2592953958,4,72,4168,32856,1,-1
8332,0.0001446119999855,0,3989726395,8264,2592953958,4,72,8264,32855,1,-1
140,0.0003608800000165502,1,2592954006,72,3989734659,5,0,24,24666,-1,1
140,0.0,1,2592954006,72,3989734659,5,0,24,24665,-1,1
140,0.0,1,2592954006,72,3989734659,5,0,24,32856,-1,-1
92,4.5347999957812135e-05,1,2592954078,24,3989734659,5,0,24,32855,-1,-1
140,0.9339343830000644,0,3989734659,72,2592954102,4,0,72,16477,2,-1
1316,2.7158999955645413e-05,1,2592956998,1248,3989734731,7,24,4120,16477,-1,1
1316,0.0,1,2592956998,1248,3989734731,5,0,24,16477,-1,-1
4236,0.1972461509999448,0,1137432130,4168,2672121031,4,72,4168,100,1,-1
92,0.0062244779999218736,1,2672121031,24,1137436298,5,0,24,100,-1,-1
140,0.8109645700000101,0,1406044359,72,702800149,4,0,72,36942,1,-1
92,9.662299999035895e-05,1,702800149,24,1406044431,9,0,24,-1,-1,-1
2700,6.650500006344373e-05,0,1406070495,2632,702800173,6,24,28696,-1,-1,-1
92,0.006063122000000476,1,702800173,24,1406073127,5,0,24,36942,-1,-1
140,0.03189070600001287,0,1137436298,72,2672121055,4,0,72,8293,2,-1
1316,2.619399992909166e-05,1,2672123951,1248,1137436370,7,24,4120,8293,-1,1
1316,0.0,1,2672123951,1248,1137436370,5,0,24,8293,-1,-1
140,0.09629620800001248,0,2053498211,72,122440857,4,0,72,57376,2,-1
1516,1.1118999964310206e-05,1,122464025,1448,2053498283,7,24,24600,57376,-1,-1
76,1.1137999990751268e-05,1,122465473,8,2053498283,5,0,24,57376,-1,-1
140,0.8651517909999029,0,2053498283,72,122465481,4,0,72,20499,1,-1
4236,3.7500001326407073e-07,0,2053498355,4168,122465481,4,72,4168,16402,1,-1
140,1.2230000265844865e-06,0,2053502523,72,122465481,4,0,72,16401,1,-1
116,0.0001884860000700428,1,122465481,48,2053502595,9,0,24,-1,-1,1
116,0.0,1,122465481,48,2053502595,9,0,24,-1,-1,-1
11652,0.00038604300004863035,0,2053519971,11584,122465529,6,24,24600,-1,-1,-1
8228,1.1300005553493975e-07,0,2053551827,8160,122465529,6,24,32792,-1,-1,-1
140,0.0006948300000431118,1,122465529,72,2053559987,5,0,24,20499,-1,1
140,0.0,1,122465529,72,2053559987,5,0,24,16402,-1,1
140,0.0,1,122465529,72,2053559987,5,0,24,16401,-1,-1
140,0.0016602769999281008,0,3989734731,72,2592958246,4,0,72,57438,1,-1
92,0.00010829600000761275,1,2592958246,24,3989734803,9,0,24,-1,-1,-1
4108,7.918999995126796e-05,0,3989784035,4040,2592958270,6,24,53272,-1,-1,-1
92,0.00015026799997031048,1,2592958270,24,3989788075,5,0,24,57438,-1,-1
140,0.0017106410000451433,0,3989788075,72,2592958294,4,0,72,95,0,-1
92,0.0009393629999294717,1,2592958294,24,3989788147,5,0,24,95,-1,-1
4236,0.0016421779999973296,0,3989788147,4168,2592958318,4,72,4168,53343,1,-1
92,0.001962241000001086,1,2592958318,24,3989792315,5,0,24,53343,-1,-1
140,3.059999471588526e-07,0,1137436370,72,2672125199,4,0,72,12390,0,-1
92,0.00018506300000353804,1,2672125199,24,1137436442,5,0,24,12390,-1,-1
1092,0.0001017340000544209,0,1137443682,1024,2672125223,4,72,8264,45167,1,-1
4236,1.0500002645130735e-07,0,1137444706,4168,2672125223,4,72,4168,57452,1,-1
116,0.0002220479999550662,1,2672125223,48,1137450322,5,0,24,45167,-1,1
116,0.0,1,2672125223,48,1137450322,5,0,24,57452,-1,-1
2788,0.0009686170000122729,0,1137450322,2720,2672125223,4,72,4168,107,1,-1
92,9.116000001085922e-05,1,2672125271,24,1137453042,5,0,24,107,-1,-1
2044,7.099200001903228e-05,0,1137467522,1976,2672125223,4,72,16456,4202,1,-1
4236,1.1700001323333709e-07,0,1137469498,4168,2672125223,4,72,4168,4201,1,-1
4236,9.799998679227429e-08,0,1137473666,4168,2672125223,4,72,4168,4200,1,-1
116,0.0001881050000065443,1,2672125295,48,1137477834,5,0,24,4202,-1,1
116,0.0,1,2672125295,48,1137477834,5,0,24,4201,-1,-1
92,2.6907999995273713e-05,1,2672125343,24,1137477834,5,0,24,4200,-1,-1
2540,1.8400010048935656e-07,0,1137483626,2472,2672125295,4,72,8264,103,1,-1
92,9.276700006921601e-05,1,2672125367,24,1137486098,5,0,24,103,-1,-1
140,0.7100505260000318,0,1406073127,72,702800197,4,0,72,36943,2,-1
1316,2.429999995001708e-05,1,702803093,1248,1406073199,7,24,4120,36943,-1,1
1316,0.0,1,702803093,1248,1406073199,5,0,24,36943,-1,-1
140,8.899996828404255e-08,0,1406073199,72,702804341,4,0,72,45121,2,-1
140,8.70001031216816e-08,0,1406073271,72,702804341,4,0,72,20560,2,-1
1316,2.0997999968130898e-05,1,702807237,1248,1406073343,7,24,4120,45121,-1,1
1316,0.0,1,702807237,1248,1406073343,5,0,24,45121,-1,-1
140,1.0300004760210868e-07,0,1406073343,72,702815725,4,0,72,49218,1,-1
572,2.688699998998345e-05,1,702824413,504,1406073343,7,24,16408,20560,-1,1
572,0.0,1,702824413,504,1406073343,5,0,24,20560,-1,-1
92,7.376600001407496e-05,1,702824917,24,1406073415,9,0,24,-1,-1,-1
6092,0.0019087489999947138,0,1406087895,6024,702824941,6,24,20504,-1,-1,-1
92,0.00015697699996053416,1,702824941,24,1406093919,5,0,24,49218,-1,-1
140,0.2504420199999231,0,2053559987,72,122465601,4,0,72,4116,2,-1
1316,2.6986000079887162e-05,1,122468497,1248,2053560059,7,24,4120,4116,-1,1
1316,0.0,1,122468497,1248,2053560059,5,0,24,4116,-1,-1
140,0.606230547999985,0,2053560059,72,122469745,4,0,72,12309,2,-1
1276,1.0447000022395514e-05,1,122497257,1208,2053560131,7,24,28696,12309,-1,1
1276,0.0,1,122497257,1208,2053560131,5,0,24,12309,-1,-1
2292,9.900008990371134e-08,0,2053570267,2224,122498465,4,72,12360,8215,1,-1
2788,0.001670356999966316,0,2053573939,2720,122498465,4,72,4168,12310,1,-1
116,0.004412096000010024,1,122498465,48,2053576659,5,0,24,12310,-1,1
116,0.0,1,122498465,48,2053576659,5,0,24,8215,-1,-1
140,2.840000661308295e-07,0,3989792315,72,2592958342,4,0,72,53344,1,-1
92,0.00013032699996529118,1,2592958342,24,3989792387,9,0,24,-1,-1,-1
1708,0.0010373759999993126,0,3989835827,1640,2592958366,6,24,45080,-1,-1,-1
92,0.00016375999996398605,1,2592958366,24,3989837467,5,0,24,53344,-1,-1
140,0.0016548700000384997,0,3989837467,72,2592958390,4,0,72,4177,0,-1
92,0.0010214359999736189,1,2592958390,24,3989837539,5,0,24,4177,-1,-1
4236,0.001535343999989891,0,3989837539,4168,2592958414,4,72,4168,32849,1,-1
92,0.0019946169999229824,1,2592958414,24,3989841707,5,0,24,32849,-1,-1
140,0.0791786319999801,0,1137486098,72,2672125391,4,0,72,16481,0,-1
92,0.006304780999926152,1,2672125391,24,1137486170,5,0,24,16481,-1,-1
5436,1.0500002645130735e-07,0,1137489066,5368,2672125415,4,72,8264,4199,1,-1
92,0.00012907999996514263,1,2672125415,24,1137500226,5,0,24,4199,-1,-1
3740,0.0003845630000114397,0,1137503122,3672,2672125415,4,72,12360,61542,1,-1
4236,2.2300002910924377e-07,0,1137506794,4168,2672125415,4,72,4168,12389,1,-1
4236,8.600000001024455e-08,0,1137510962,4168,2672125439,4,72,4168,4196,1,-1
4236,8.66860000314773e-05,0,1137515130,4168,2672125439,4,72,4168,99,1,-1
8332,9.099994713324122e-08,0,1137519298,8264,2672125439,4,72,8264,4194,1,-1
164,0.0002454689999922266,1,2672125439,96,1137527562,5,0,24,61542,-1,1
164,0.0,1,2672125439,96,1137527562,5,0,24,12389,-1,1
164,0.0,1,2672125439,96,1137527562,5,0,24,4196,-1,1
164,0.0,1,2672125439,96,1137527562,5,0,24,99,-1,-1
92,8.830299998408009e-05,1,2672125535,24,1137527562,5,0,24,4194,-1,-1
140,1.0075671920000104,0,2053576659,72,122498513,4,0,72,16408,2,-1
1316,3.765999997540348e-05,1,122501409,1248,2053576731,7,24,4120,16408,-1,1
1316,0.0,1,122501409,1248,2053576731,5,0,24,16408,-1,-1
140,0.19116602400004012,0,1137527562,72,2672125559,4,0,72,8296,1,-1
92,0.00012396299996453308,1,2672125559,24,1137527634,9,0,24,-1,-1,-1
10188,0.001833373000067695,0,1137542114,10120,2672125583,6,24,24600,-1,-1,-1
92,0.006108775999905447,1,2672125583,24,1137552234,5,0,24,8296,-1,-1
4236,0.8691127460000416,0,3989841707,4168,2592958438,4,72,4168,41042,1,-1
92,0.006258129999991979,1,2592958438,24,3989845875,5,0,24,41042,-1,-1
140,2.759999233603594e-07,0,3989845875,72,2592958462,4,0,72,41043,1,-1
92,0.00011704500002451823,1,2592958462,24,3989845947,9,0,24,-1,-1,-1
1708,0.0009260720000838774,0,3989889387,1640,2592958486,6,24,45080,-1,-1,-1
92,0.0001632539999718574,1,2592958486,24,3989891027,5,0,24,41043,-1,-1
140,0.0017041550000840289,0,3989891027,72,2592958510,4,0,72,8276,0,-1
92,0.001032557999906203,1,2592958510,24,3989891099,5,0,24,8276,-1,-1
4236,0.0016377110000576067,0,3989891099,4168,2592958534,4,72,4168,24660,1,-1
92,0.0019760870000027353,1,2592958534,24,3989895267,5,0,24,24660,-1,-1
140,0.05026097600000412,0,3989895267,72,2592958558,4,0,72,12373,0,-1
92,0.00019251499998063082,1,2592958558,24,3989895339,5,0,24,12373,-1,-1
5436,2.840000661308295e-07,0,3989898235,5368,2592958582,4,72,8264,24667,1,-1
8332,9.699999736767495e-08,0,3989903603,8264,2592958582,4,72,8264,28762,1,-1
8332,9.406200001649268e-05,0,3989911867,8264,2592958582,4,72,8264,28761,1,-1
4236,9.399991540703923e-08,0,3989920131,4168,2592958582,4,72,4168,36952,1,-1
4236,0.00010170200005177321,0,3989924299,4168,2592958582,4,72,4168,36951,1,-1
8332,9.999996564147295e-08,0,3989928467,8264,2592958582,4,72,8264,32854,1,-1
188,0.00024306700004217419,1,2592958582,120,3989936731,5,0,24,24667,-1,1
188,0.0,1,2592958582,120,3989936731,5,0,24,28762,-1,1
188,0.0,1,2592958582,120,3989936731,5,0,24,28761,-1,1
188,0.0,1,2592958582,120,3989936731,5,0,24,36952,-1,1
188,0.0,1,2592958582,120,3989936731,5,0,24,36951,-1,-1
92,2.9186999995545193e-05,1,2592958702,24,3989936731,5,0,24,32854,-1,-1
140,0.6014339930000006,0,1406093919,72,702824965,4,0,72,45123,2,-1
1316,2.6174000026912836e-05,1,702827861,1248,1406093991,7,24,4120,45123,-1,1
1316,0.0,1,702827861,1248,1406093991,5,0,24,45123,-1,-1
140,1.1299994184810203e-07,0,1406093991,72,702829109,4,0,72,57414,2,-1
140,9.999996564147295e-08,0,1406094063,72,702829109,4,0,72,53317,2,-1
140,9.699999736767495e-08,0,1406094135,72,702829109,4,0,72,53316,2,-1
1316,2.41180000557506e-05,1,702832005,1248,1406094207,7,24,4120,57414,-1,1
1316,0.0,1,702832005,1248,1406094207,5,0,24,57414,-1,-1
140,9.500001851847628e-08,0,1406094207,72,702840493,4,0,72,45129,2,-1
140,9.300003966927761e-08,0,1406094279,72,702840493,4,0,72,45128,2,-1
140,9.799998679227429e-08,0,1406094351,72,702840493,4,0,72,49223,2,-1
